,,QueueLength,TimeStamp
1.08294E+12,755738,,
1.08296E+12,741632,,
1.08297E+12,757075,,
1.08298E+12,759468,,
1.083E+12,757029,,
1.08307E+12,753115,,
1.08321E+12,752261,,
1.0833E+12,753832,,
1.08331E+12,756573,,
1.08334E+12,756643,,
1.08342E+12,757565,,
1.08346E+12,752261,,
1.08349E+12,751066,,
1.08352E+12,755327,,
1.08357E+12,749223,,
1.08373E+12,754218,,
1.08394E+12,749289,,
1.08395E+12,754509,,
1.08397E+12,740465,,
1.08398E+12,755843,,
1.08398E+12,758263,,
1.08401E+12,755818,,
1.08408E+12,751889,,
1.08422E+12,751118,,
1.0843E+12,752658,24048683,1.08517E+12
1.08432E+12,755368,,
1.08434E+12,755461,,
1.08443E+12,756352,,
1.08446E+12,751118,,
1.0845E+12,749890,,
1.08453E+12,754148,,
1.08458E+12,748021,,
1.08474E+12,753076,,
1.08495E+12,748043,,
1.08495E+12,753291,,
1.08497E+12,739265,,
1.08498E+12,754671,,
1.08498E+12,757045,,
1.08502E+12,754585,,
1.08508E+12,750637,,
1.08523E+12,749906,,
1.08531E+12,751518,,
1.08532E+12,754187,,
1.08534E+12,754312,,
1.08543E+12,755175,,
1.08547E+12,749906,,
1.08551E+12,748663,,
1.08553E+12,752972,,
1.08558E+12,746785,,
1.08575E+12,751869,,
1.08596E+12,746836,,
1.08596E+12,752129,,
1.08598E+12,738033,,
1.08599E+12,755828,,
1.08599E+12,753502,,
1.08602E+12,753433,,
1.08609E+12,749428,23968525,1.08707E+12
1.08623E+12,748683,,
1.08631E+12,750337,,
1.08633E+12,753042,,
1.08635E+12,753148,,
1.08643E+12,754012,,
1.08648E+12,748683,,
1.08653E+12,747453,,
1.08654E+12,751818,,
1.08659E+12,745578,,
1.08675E+12,750623,,
1.08696E+12,745642,,
1.08697E+12,750957,,
1.08699E+12,736854,,
1.08699E+12,754640,,
1.08699E+12,752340,,
1.08703E+12,752257,,
1.08709E+12,748259,,
1.08724E+12,747495,,
1.08731E+12,749184,,
1.08734E+12,751853,,
1.08735E+12,751903,,
1.08744E+12,752849,,
1.08748E+12,747495,,
1.08753E+12,746256,,
1.08755E+12,750597,,
1.0876E+12,744386,,
1.08776E+12,749402,,
1.08797E+12,744458,,
1.08797E+12,749783,,
1.08799E+12,735636,,
1.08799E+12,753474,,
1.088E+12,751163,23910041,1.08895E+12
1.08803E+12,751109,,
1.08809E+12,747112,,
1.08825E+12,746296,,
1.08832E+12,747965,,
1.08834E+12,750620,,
1.08836E+12,750656,,
1.08844E+12,751664,,
1.08849E+12,746296,,
1.08854E+12,745075,,
1.08855E+12,749345,,
1.0886E+12,743195,,
1.08877E+12,748213,,
1.08898E+12,743266,,
1.08898E+12,748618,,
1.089E+12,752298,,
1.089E+12,734479,,
1.089E+12,749937,,
1.08904E+12,749901,,
1.0891E+12,745899,,
1.08925E+12,745121,,
1.08932E+12,746760,,
1.08935E+12,749376,,
1.08936E+12,749470,,
1.08945E+12,750499,,
1.08949E+12,745121,,
1.08954E+12,743889,,
1.08956E+12,748143,,
1.08961E+12,742017,,
1.08977E+12,747039,,
1.08998E+12,742101,,
1.08999E+12,747398,,
1.09E+12,751153,23833637,1.09084E+12
1.09E+12,748744,,
1.09001E+12,733278,,
1.09005E+12,748677,,
1.0901E+12,744736,,
1.09026E+12,743958,,
1.09033E+12,745538,,
1.09035E+12,748174,,
1.09036E+12,748311,,
1.09045E+12,749307,,
1.0905E+12,743958,,
1.09055E+12,742726,,
1.09057E+12,746957,,
1.09062E+12,740839,,
1.09078E+12,745858,,
1.09099E+12,740898,,
1.09099E+12,746187,,
1.09101E+12,749922,,
1.09101E+12,747552,,
1.09101E+12,732102,,
1.09105E+12,747492,,
1.0911E+12,743558,,
1.09127E+12,742770,,
1.09133E+12,744342,,
1.09136E+12,747002,,
1.09137E+12,747135,,
1.09145E+12,748055,,
1.09151E+12,742770,,
1.09156E+12,741531,,
1.09157E+12,745783,,
1.09163E+12,739642,,
1.09178E+12,744682,,
1.092E+12,739743,23762706,1.09275E+12
1.092E+12,744989,,
1.09201E+12,748725,,
1.09201E+12,746368,,
1.09202E+12,730885,,
1.09206E+12,746290,,
1.09211E+12,742363,,
1.09227E+12,741574,,
1.09233E+12,743170,,
1.09237E+12,745843,,
1.09237E+12,745954,,
1.09246E+12,746847,,
1.09252E+12,741575,,
1.09256E+12,740340,,
1.09258E+12,744597,,
1.09264E+12,738482,,
1.09279E+12,743498,,
1.09301E+12,738563,,
1.09301E+12,743817,,
1.09301E+12,747529,,
1.09302E+12,745230,,
1.09303E+12,729674,,
1.09307E+12,745113,,
1.09311E+12,741176,,
1.09328E+12,740370,,
1.09334E+12,741966,,
1.09337E+12,744636,,
1.09338E+12,744787,,
1.09346E+12,745664,,
1.09352E+12,740370,,
1.09357E+12,739147,,
1.09359E+12,743421,,
1.09365E+12,737283,23688645,1.09464E+12
1.0938E+12,742322,,
1.09401E+12,737335,,
1.09401E+12,742620,,
1.09402E+12,746342,,
1.09402E+12,744039,,
1.09403E+12,728510,,
1.09407E+12,743942,,
1.09412E+12,739987,,
1.09429E+12,739202,,
1.09434E+12,740798,,
1.09438E+12,743461,,
1.09438E+12,743597,,
1.09446E+12,744483,,
1.09453E+12,739202,,
1.09458E+12,737979,,
1.09459E+12,742235,,
1.09466E+12,736049,,
1.0948E+12,741118,,
1.09502E+12,736161,,
1.09502E+12,741451,,
1.09502E+12,745193,,
1.09502E+12,742840,,
1.09504E+12,727363,,
1.09508E+12,742761,,
1.09512E+12,738787,,
1.09529E+12,737987,,
1.09535E+12,739618,,
1.09539E+12,742298,,
1.09539E+12,742388,,
1.09547E+12,743307,,
1.09554E+12,737987,,
1.09558E+12,736755,23613810,1.09653E+12
1.0956E+12,741064,,
1.09567E+12,734868,,
1.09581E+12,739932,,
1.09602E+12,744015,,
1.09602E+12,734953,,
1.09603E+12,741635,,
1.09603E+12,740267,,
1.09605E+12,726195,,
1.09609E+12,741565,,
1.09612E+12,737594,,
1.0963E+12,736780,,
1.09635E+12,738453,,
1.09639E+12,741217,,
1.09639E+12,741099,,
1.09647E+12,742133,,
1.09654E+12,736780,,
1.09659E+12,735548,,
1.09661E+12,739867,,
1.09668E+12,733669,,
1.09682E+12,738729,,
1.09703E+12,742816,,
1.09703E+12,740472,,
1.09703E+12,733757,,
1.09703E+12,739074,,
1.09705E+12,725000,,
1.0971E+12,740365,,
1.09713E+12,736435,,
1.09731E+12,735579,,
1.09735E+12,737277,,
1.0974E+12,740020,,
1.0974E+12,739897,,
1.09748E+12,740954,23539018,1.09843E+12
1.09755E+12,735578,,
1.0976E+12,734336,,
1.09761E+12,738665,,
1.0977E+12,732465,,
1.09783E+12,737514,,
1.09803E+12,741622,,
1.09803E+12,739270,,
1.09804E+12,732603,,
1.09804E+12,737888,,
1.09806E+12,723811,,
1.0981E+12,739189,,
1.09813E+12,735297,,
1.09832E+12,734378,,
1.09836E+12,736053,,
1.0984E+12,738807,,
1.09841E+12,738702,,
1.09848E+12,739792,,
1.09856E+12,734378,,
1.0986E+12,733160,,
1.09862E+12,737469,,
1.0987E+12,731319,,
1.09883E+12,736341,,
1.09904E+12,740445,,
1.09904E+12,738051,,
1.09904E+12,731450,,
1.09905E+12,736709,,
1.09907E+12,722617,,
1.09911E+12,737986,,
1.09915E+12,734084,,
1.09932E+12,733210,,
1.09936E+12,734875,,
1.0994E+12,737638,23469809,1.10033E+12
1.09941E+12,737496,,
1.09948E+12,738591,,
1.09956E+12,733210,,
1.09961E+12,731972,,
1.09963E+12,736270,,
1.09971E+12,730145,,
1.09984E+12,735178,,
1.10004E+12,739255,,
1.10004E+12,736870,,
1.10005E+12,730259,,
1.10005E+12,735489,,
1.10007E+12,721408,,
1.10012E+12,736775,,
1.10015E+12,732898,,
1.10033E+12,732008,,
1.10036E+12,733684,,
1.10041E+12,736488,,
1.10042E+12,736311,,
1.10049E+12,737389,,
1.10057E+12,732008,,
1.10062E+12,730768,,
1.10063E+12,735085,,
1.10072E+12,728946,,
1.10085E+12,734033,,
1.10105E+12,738023,,
1.10106E+12,729054,,
1.10106E+12,734271,,
1.10108E+12,720230,,
1.10112E+12,735571,,
1.10116E+12,731669,,
1.10134E+12,730817,,
1.10137E+12,732498,23391544,1.10232E+12
1.10141E+12,735323,,
1.10143E+12,735140,,
1.10149E+12,736200,,
1.10158E+12,730816,,
1.10162E+12,729578,,
1.10164E+12,733932,,
1.10173E+12,727739,,
1.10185E+12,732842,,
1.10205E+12,736849,,
1.10207E+12,727827,,
1.10207E+12,733079,,
1.10209E+12,719060,,
1.10213E+12,734371,,
1.10216E+12,730462,,
1.10234E+12,729608,,
1.10237E+12,731353,,
1.10242E+12,734126,,
1.10243E+12,734011,,
1.10249E+12,735011,,
1.10258E+12,729608,,
1.10263E+12,728355,,
1.10265E+12,732776,,
1.10274E+12,726527,,
1.10286E+12,731633,,
1.10305E+12,735630,,
1.10307E+12,726617,,
1.10307E+12,731889,,
1.10309E+12,717812,,
1.10314E+12,733203,,
1.10317E+12,729267,,
1.10335E+12,728402,,
1.10338E+12,730185,23315374,1.10433E+12
1.10343E+12,732923,,
1.10344E+12,732814,,
1.1035E+12,733832,,
1.10359E+12,728402,,
1.10364E+12,727183,,
1.10365E+12,731588,,
1.10375E+12,725321,,
1.10387E+12,730390,,
1.10406E+12,734479,,
1.10408E+12,725442,,
1.10408E+12,730701,,
1.1041E+12,716622,,
1.10414E+12,731998,,
1.10417E+12,728075,,
1.10436E+12,727247,,
1.10438E+12,728987,,
1.10443E+12,731689,,
1.10445E+12,731606,,
1.10451E+12,732692,,
1.1046E+12,727247,,
1.10464E+12,726055,,
1.10466E+12,730359,,
1.10475E+12,724140,,
1.10487E+12,729197,,
1.10506E+12,733281,,
1.10509E+12,724228,,
1.10509E+12,729481,,
1.1051E+12,715439,,
1.10515E+12,730806,,
1.10518E+12,726861,,
1.10536E+12,726104,,
1.10538E+12,727780,23239052,1.10634E+12
1.10544E+12,730491,,
1.10545E+12,730381,,
1.10551E+12,731517,,
1.1056E+12,726102,,
1.10565E+12,724894,,
1.10567E+12,729131,,
1.10576E+12,722958,,
1.10588E+12,727998,,
1.10607E+12,732107,,
1.10609E+12,723006,,
1.10609E+12,728303,,
1.10611E+12,714269,,
1.10616E+12,729606,,
1.10618E+12,725664,,
1.10637E+12,724937,,
1.10639E+12,726574,,
1.10644E+12,729292,,
1.10646E+12,729175,,
1.10651E+12,730326,,
1.10661E+12,724937,,
1.10665E+12,723695,,
1.10667E+12,727936,,
1.10677E+12,721715,,
1.10689E+12,726806,,
1.10707E+12,730892,,
1.1071E+12,721835,,
1.1071E+12,727085,,
1.10712E+12,713067,,
1.10716E+12,728393,,
1.10718E+12,724460,,
1.10738E+12,723720,,
1.10739E+12,725371,23162853,1.10835E+12
1.10744E+12,728119,,
1.10746E+12,727977,,
1.10752E+12,729090,,
1.10762E+12,723720,,
1.10766E+12,722525,,
1.10768E+12,726751,,
1.10777E+12,720530,,
1.1079E+12,725569,,
1.10808E+12,729684,,
1.10811E+12,725928,,
1.10811E+12,720651,,
1.10812E+12,711816,,
1.10817E+12,727235,,
1.10819E+12,723332,,
1.10838E+12,722561,,
1.1084E+12,724207,,
1.10845E+12,726895,,
1.10847E+12,726792,,
1.10852E+12,727878,,
1.10862E+12,722561,,
1.10867E+12,721327,,
1.10869E+12,725533,,
1.10878E+12,719360,,
1.10891E+12,724372,,
1.10908E+12,728533,,
1.10911E+12,719489,,
1.10912E+12,724790,,
1.10913E+12,710618,,
1.10918E+12,726095,,
1.10919E+12,722199,,
1.10939E+12,721345,,
1.1094E+12,722976,23086750,1.11036E+12
1.10945E+12,725689,,
1.10948E+12,725560,,
1.10952E+12,726694,,
1.10963E+12,721346,,
1.10967E+12,720103,,
1.10969E+12,724322,,
1.10979E+12,718187,,
1.10992E+12,723169,,
1.11008E+12,727396,,
1.11012E+12,723621,,
1.11012E+12,718300,,
1.11014E+12,709445,,
1.11018E+12,724932,,
1.11019E+12,721016,,
1.1104E+12,720140,,
1.1104E+12,721776,,
1.11046E+12,724505,,
1.11048E+12,724370,,
1.11053E+12,725507,,
1.11064E+12,720140,,
1.11068E+12,718920,,
1.1107E+12,723117,,
1.11079E+12,716984,,
1.11093E+12,722052,,
1.11109E+12,726221,,
1.11113E+12,717100,,
1.11113E+12,722431,,
1.11114E+12,708258,,
1.11119E+12,723714,,
1.1112E+12,719805,,
1.1114E+12,718954,,
1.11141E+12,720604,23007839,1.11238E+12
1.11146E+12,723372,,
1.11149E+12,723162,,
1.11153E+12,724266,,
1.11164E+12,718954,,
1.11169E+12,717732,,
1.1117E+12,721977,,
1.1118E+12,715787,,
1.11193E+12,720898,,
1.11209E+12,725023,,
1.11214E+12,715884,,
1.11214E+12,721237,,
1.11215E+12,707075,,
1.1122E+12,722554,,
1.1122E+12,718612,,
1.11241E+12,717772,,
1.11241E+12,719443,,
1.11247E+12,722236,,
1.1125E+12,722045,,
1.11254E+12,723092,,
1.11265E+12,717771,,
1.11269E+12,716525,,
1.11271E+12,720821,,
1.11281E+12,714580,,
1.11294E+12,719671,,
1.11309E+12,723836,,
1.11314E+12,720052,,
1.11314E+12,714703,,
1.11316E+12,705884,,
1.11321E+12,717446,,
1.11342E+12,716558,,
1.11342E+12,718267,,
1.11347E+12,721038,22930648,1.1145E+12
1.1135E+12,720894,,
1.11354E+12,721927,,
1.11366E+12,716558,,
1.1137E+12,715325,,
1.11372E+12,719647,,
1.11381E+12,713407,,
1.11395E+12,718485,,
1.1141E+12,722648,,
1.11415E+12,713530,,
1.11415E+12,718828,,
1.11416E+12,704718,,
1.11421E+12,716262,,
1.11442E+12,717076,,
1.11442E+12,715348,,
1.11447E+12,719846,,
1.11451E+12,719670,,
1.11454E+12,720777,,
1.11466E+12,715348,,
1.11471E+12,714154,,
1.11472E+12,718412,,
1.11482E+12,712219,,
1.11495E+12,717285,,
1.1151E+12,721444,,
1.11516E+12,717648,,
1.11516E+12,712364,,
1.11517E+12,703548,,
1.11521E+12,715051,,
1.11542E+12,715855,,
1.11543E+12,714191,,
1.11548E+12,718661,,
1.11551E+12,718484,,
1.11555E+12,719616,22846618,1.11664E+12
1.11567E+12,714189,,
1.11571E+12,712969,,
1.11573E+12,717232,,
1.11583E+12,711064,,
1.11596E+12,716119,,
1.1161E+12,720299,,
1.11616E+12,716434,,
1.11616E+12,711164,,
1.11618E+12,702393,,
1.11622E+12,713841,,
1.11643E+12,714665,,
1.11643E+12,713000,,
1.11648E+12,717481,,
1.11652E+12,717285,,
1.11655E+12,718392,,
1.11668E+12,712999,,
1.11672E+12,711762,,
1.11674E+12,716048,,
1.11683E+12,709855,,
1.11697E+12,714945,,
1.11711E+12,719078,,
1.11717E+12,715254,,
1.11717E+12,709971,,
1.11718E+12,701220,,
1.11722E+12,712665,,
1.11744E+12,711787,,
1.11745E+12,713477,,
1.11749E+12,716292,,
1.11753E+12,716119,,
1.11755E+12,717216,,
1.11768E+12,711787,,
1.11773E+12,710519,22761547,1.11879E+12
1.11775E+12,714886,,
1.11784E+12,708686,,
1.11797E+12,713740,,
1.11811E+12,717852,,
1.11818E+12,714054,,
1.11818E+12,708770,,
1.11819E+12,700000,,
1.11822E+12,711472,,
1.11845E+12,710539,,
1.11845E+12,712332,,
1.11849E+12,715074,,
1.11853E+12,714945,,
1.11856E+12,716027,,
1.11869E+12,710539,,
1.11873E+12,709292,,
1.11875E+12,713714,,
1.11885E+12,707473,,
1.11898E+12,712514,,
1.11912E+12,716661,,
1.11918E+12,712892,,
1.11918E+12,707580,,
1.1192E+12,698769,,
1.11923E+12,710338,,
1.11945E+12,711143,,
1.11945E+12,709331,,
1.11949E+12,713873,,
1.11954E+12,713740,,
1.11956E+12,714868,,
1.1197E+12,709327,,
1.11974E+12,708119,,
1.11976E+12,712478,,
1.11985E+12,706299,22677644,1.12094E+12
1.11999E+12,711335,,
1.12012E+12,715509,,
1.12019E+12,711702,,
1.12019E+12,706423,,
1.1202E+12,697553,,
1.12023E+12,709139,,
1.12046E+12,709946,,
1.12046E+12,708158,,
1.1205E+12,712691,,
1.12055E+12,712514,,
1.12056E+12,713701,,
1.1207E+12,708156,,
1.12075E+12,706952,,
1.12077E+12,711285,,
1.12086E+12,705137,,
1.12099E+12,710129,,
1.12112E+12,714328,,
1.1212E+12,710471,,
1.1212E+12,705212,,
1.12121E+12,696357,,
1.12124E+12,707897,,
1.12146E+12,708749,,
1.12147E+12,706979,,
1.1215E+12,711521,,
1.12155E+12,711335,,
1.12157E+12,712474,,
1.12171E+12,706976,,
1.12175E+12,705751,,
1.12177E+12,710082,,
1.12186E+12,703905,,
1.122E+12,708978,,
1.12213E+12,713086,22605763,1.12309E+12
1.1222E+12,709245,,
1.1222E+12,704000,,
1.12221E+12,695164,,
1.12224E+12,706674,,
1.12246E+12,707561,,
1.12247E+12,705793,,
1.12251E+12,710380,,
1.12256E+12,710129,,
1.12257E+12,711282,,
1.12272E+12,705791,,
1.12276E+12,704553,,
1.12278E+12,708913,,
1.12287E+12,702708,,
1.12301E+12,707812,,
1.12313E+12,711872,,
1.12321E+12,708014,,
1.12321E+12,702782,,
1.12322E+12,693949,,
1.12325E+12,705457,,
1.12347E+12,706410,,
1.12348E+12,704604,,
1.12351E+12,709155,,
1.12356E+12,708980,,
1.12357E+12,710084,,
1.12372E+12,704604,,
1.12377E+12,703405,,
1.12379E+12,707743,,
1.12388E+12,701486,,
1.12401E+12,706595,,
1.12414E+12,710705,,
1.12422E+12,706827,,
1.12422E+12,701562,22501341,1.12523E+12
1.12423E+12,692734,,
1.12425E+12,704278,,
1.12447E+12,705204,,
1.12449E+12,703436,,
1.12452E+12,707908,,
1.12457E+12,707812,,
1.12458E+12,708921,,
1.12473E+12,703437,,
1.12477E+12,702233,,
1.12479E+12,706550,,
1.12489E+12,700278,,
1.12502E+12,705343,,
1.12514E+12,709510,,
1.12522E+12,705659,,
1.12523E+12,700365,,
1.12524E+12,691527,,
1.12525E+12,703089,,
1.12547E+12,703998,,
1.1255E+12,702265,,
1.12552E+12,706705,,
1.12558E+12,706595,,
1.12558E+12,707755,,
1.12574E+12,702264,,
1.12578E+12,701082,,
1.1258E+12,705330,,
1.12589E+12,699063,,
1.12602E+12,704128,,
1.12614E+12,708340,,
1.12623E+12,704465,,
1.12623E+12,699155,,
1.12624E+12,690350,,
1.12626E+12,701893,22435542,1.12737E+12
1.12648E+12,702780,,
1.1265E+12,701136,,
1.12652E+12,705479,,
1.12658E+12,706558,,
1.12658E+12,705343,,
1.12674E+12,701136,,
1.12679E+12,699928,,
1.1268E+12,704087,,
1.1269E+12,697876,,
1.12703E+12,702920,,
1.12715E+12,707167,,
1.12724E+12,703276,,
1.12724E+12,697954,,
1.12725E+12,689240,,
1.12726E+12,700727,,
1.12748E+12,701562,,
1.12751E+12,699945,,
1.12753E+12,704308,,
1.12759E+12,705332,,
1.12759E+12,704128,,
1.12775E+12,699945,,
1.12779E+12,698686,,
1.12781E+12,702884,,
1.12791E+12,696666,,
1.12804E+12,701733,,
1.12815E+12,705978,,
1.12824E+12,702133,,
1.12825E+12,696746,,
1.12826E+12,688049,,
1.12826E+12,699575,,
1.12849E+12,700372,,
1.12852E+12,698712,22356375,1.12952E+12
1.12853E+12,703138,,
1.12859E+12,704103,,
1.1286E+12,702921,,
1.12876E+12,698712,,
1.1288E+12,697473,,
1.12882E+12,701675,,
1.12891E+12,695451,,
1.12904E+12,700528,,
1.12915E+12,704834,,
1.12925E+12,700947,,
1.12925E+12,695577,,
1.12926E+12,686895,,
1.12927E+12,698444,,
1.12949E+12,699167,,
1.12952E+12,697491,,
1.12953E+12,701928,,
1.12959E+12,702904,,
1.1296E+12,701733,,
1.12976E+12,697491,,
1.12981E+12,696245,,
1.12982E+12,700493,,
1.12992E+12,694273,,
1.13005E+12,699337,,
1.13016E+12,703650,,
1.13026E+12,699806,,
1.13026E+12,694491,,
1.13027E+12,685660,,
1.13027E+12,697278,,
1.13049E+12,697963,,
1.13053E+12,696273,,
1.13054E+12,700782,,
1.1306E+12,701709,22280890,1.13166E+12
1.13061E+12,700528,,
1.13077E+12,696273,,
1.13081E+12,695050,,
1.13083E+12,699287,,
1.13092E+12,693185,,
1.13106E+12,698174,,
1.13116E+12,702496,,
1.13126E+12,698645,,
1.13126E+12,693315,,
1.13128E+12,696066,,
1.13128E+12,684426,,
1.1315E+12,696765,,
1.13154E+12,695085,,
1.13154E+12,699613,,
1.1316E+12,700508,,
1.13162E+12,699336,,
1.13178E+12,695085,,
1.13182E+12,693853,,
1.13184E+12,698090,,
1.13193E+12,692028,,
1.13206E+12,697021,,
1.13217E+12,701289,,
1.13227E+12,697404,,
1.13227E+12,692122,,
1.13228E+12,694846,,
1.13228E+12,683232,,
1.1325E+12,695597,,
1.13254E+12,693882,,
1.13255E+12,698487,,
1.1326E+12,699319,,
1.13262E+12,698174,,
1.13278E+12,693881,22189144,1.13381E+12
1.13283E+12,692663,,
1.13284E+12,696943,,
1.13294E+12,690807,,
1.13307E+12,695882,,
1.13317E+12,700066,,
1.13328E+12,696183,,
1.13328E+12,690905,,
1.13328E+12,693637,,
1.13329E+12,682036,,
1.13351E+12,694520,,
1.13355E+12,692680,,
1.13355E+12,697316,,
1.13361E+12,698147,,
1.13363E+12,697021,,
1.13379E+12,692680,,
1.13383E+12,691431,,
1.13385E+12,695812,,
1.13394E+12,689602,,
1.13408E+12,694727,,
1.13417E+12,698848,,
1.13428E+12,694965,,
1.13428E+12,689666,,
1.13429E+12,692439,,
1.1343E+12,680861,,
1.13451E+12,693337,,
1.13455E+12,696099,,
1.13455E+12,691448,,
1.13461E+12,697008,,
1.13464E+12,695882,,
1.1348E+12,691447,,
1.13484E+12,690205,,
1.13486E+12,694666,22109280,1.13595E+12
1.13495E+12,688380,,
1.13508E+12,693472,,
1.13518E+12,697654,,
1.13529E+12,693770,,
1.13529E+12,688452,,
1.13529E+12,691246,,
1.1353E+12,679644,,
1.13551E+12,692155,,
1.13556E+12,694870,,
1.13556E+12,690252,,
1.13561E+12,695870,,
1.13564E+12,694727,,
1.1358E+12,690249,,
1.13585E+12,689054,,
1.13586E+12,693457,,
1.13596E+12,687161,,
1.13609E+12,692257,,
1.13618E+12,696446,,
1.13629E+12,690068,,
1.1363E+12,692580,,
1.1363E+12,687271,,
1.13631E+12,678457,,
1.13652E+12,690917,,
1.13656E+12,693663,,
1.13657E+12,689112,,
1.13662E+12,694726,,
1.13665E+12,693472,,
1.13681E+12,689112,,
1.13685E+12,687951,,
1.13687E+12,692203,,
1.13696E+12,685966,,
1.13709E+12,691053,22036317,1.1381E+12
1.13718E+12,695240,,
1.1373E+12,688853,,
1.1373E+12,691381,,
1.1373E+12,686097,,
1.13731E+12,677334,,
1.13752E+12,689685,,
1.13756E+12,692478,,
1.13758E+12,687984,,
1.13762E+12,693472,,
1.13765E+12,692257,,
1.13782E+12,687983,,
1.13786E+12,686766,,
1.13788E+12,690990,,
1.13797E+12,684789,,
1.1381E+12,689859,,
1.13819E+12,694047,,
1.1383E+12,687613,,
1.13831E+12,690156,,
1.13831E+12,684921,,
1.13832E+12,676195,,
1.13853E+12,688499,,
1.13857E+12,691293,,
1.13858E+12,686783,,
1.13862E+12,692259,,
1.13866E+12,691053,,
1.13883E+12,686781,,
1.13887E+12,685543,,
1.13888E+12,689807,,
1.13898E+12,683625,,
1.13911E+12,688680,,
1.13919E+12,692841,,
1.13931E+12,686493,21949472,1.14025E+12
1.13932E+12,688915,,
1.13932E+12,683686,,
1.13933E+12,675021,,
1.13953E+12,687321,,
1.13957E+12,690092,,
1.13959E+12,685607,,
1.13963E+12,691061,,
1.13967E+12,689859,,
1.13984E+12,685602,,
1.13988E+12,684351,,
1.13989E+12,688619,,
1.13998E+12,682398,,
1.14011E+12,687491,,
1.1402E+12,691650,,
1.14031E+12,685345,,
1.14032E+12,687819,,
1.14032E+12,682524,,
1.14033E+12,673785,,
1.14053E+12,686156,,
1.14058E+12,688866,,
1.1406E+12,684376,,
1.14063E+12,689869,,
1.14067E+12,688680,,
1.14084E+12,684373,,
1.14088E+12,683120,,
1.1409E+12,687442,,
1.14099E+12,681241,,
1.14112E+12,686284,,
1.1412E+12,690549,,
1.14131E+12,684200,,
1.14133E+12,686677,,
1.14133E+12,681383,21851533,1.14239E+12
1.14134E+12,672539,,
1.14154E+12,684936,,
1.14158E+12,687634,,
1.1416E+12,683142,,
1.14163E+12,688689,,
1.14168E+12,687491,,
1.14185E+12,683139,,
1.14189E+12,681914,,
1.1419E+12,686226,,
1.142E+12,680118,,
1.14212E+12,685056,,
1.1422E+12,689403,,
1.14232E+12,682967,,
1.14234E+12,680187,,
1.14234E+12,685504,,
1.14235E+12,671321,,
1.14254E+12,683736,,
1.14259E+12,686551,,
1.14261E+12,681950,,
1.14264E+12,687499,,
1.14268E+12,686284,,
1.14285E+12,681947,,
1.1429E+12,680721,,
1.14291E+12,685018,,
1.14301E+12,678908,,
1.14313E+12,683935,,
1.14321E+12,688205,,
1.14332E+12,681746,,
1.14334E+12,678999,,
1.14334E+12,684261,,
1.14335E+12,670124,,
1.14354E+12,682592,21789335,1.14454E+12
1.14359E+12,685387,,
1.14362E+12,680753,,
1.14364E+12,686289,,
1.14369E+12,685057,,
1.14386E+12,680752,,
1.1439E+12,679538,,
1.14392E+12,683841,,
1.14401E+12,677692,,
1.14414E+12,682756,,
1.14421E+12,686969,,
1.14432E+12,680542,,
1.14435E+12,677763,,
1.14435E+12,683070,,
1.14437E+12,668938,,
1.14455E+12,681425,,
1.14459E+12,684225,,
1.14462E+12,679590,,
1.14465E+12,685078,,
1.1447E+12,683935,,
1.14487E+12,679586,,
1.14491E+12,678343,,
1.14492E+12,682695,,
1.14502E+12,676470,,
1.14514E+12,681581,,
1.14521E+12,685764,,
1.14533E+12,679346,,
1.14536E+12,676541,,
1.14536E+12,681837,,
1.14537E+12,667741,,
1.14555E+12,680258,,
1.1456E+12,682981,,
1.14563E+12,678365,21708710,1.14674E+12
1.14565E+12,683966,,
1.1457E+12,682756,,
1.14587E+12,678362,,
1.14592E+12,677122,,
1.14593E+12,681521,,
1.14602E+12,675239,,
1.14615E+12,680377,,
1.14622E+12,684569,,
1.14636E+12,675351,,
1.14636E+12,680631,,
1.14638E+12,666517,,
1.14656E+12,679040,,
1.1466E+12,681784,,
1.14664E+12,677178,,
1.14665E+12,682780,,
1.14671E+12,681581,,
1.14688E+12,677171,,
1.14693E+12,675995,,
1.14694E+12,680329,,
1.14703E+12,674048,,
1.14715E+12,679153,,
1.14722E+12,683371,,
1.14737E+12,674153,,
1.14737E+12,679444,,
1.14739E+12,665379,,
1.14756E+12,677817,,
1.1476E+12,680569,,
1.14764E+12,676077,,
1.14766E+12,681619,,
1.14771E+12,680377,,
1.14789E+12,676069,,
1.14793E+12,674881,21614023,1.14904E+12
1.14794E+12,679097,,
1.14804E+12,672850,,
1.14816E+12,677935,,
1.14823E+12,682175,,
1.14838E+12,672991,,
1.14838E+12,678271,,
1.14839E+12,664218,,
1.14856E+12,676620,,
1.14861E+12,679373,,
1.14865E+12,674916,,
1.14866E+12,680394,,
1.14872E+12,679153,,
1.14889E+12,674913,,
1.14894E+12,673694,,
1.14895E+12,677887,,
1.14904E+12,671707,,
1.14917E+12,676738,,
1.14923E+12,681003,,
1.14938E+12,671758,,
1.14939E+12,677059,,
1.1494E+12,663009,,
1.14957E+12,675417,,
1.14961E+12,678182,,
1.14966E+12,673741,,
1.14967E+12,679172,,
1.14973E+12,677935,,
1.1499E+12,673737,,
1.14994E+12,672485,,
1.14996E+12,676680,,
1.15005E+12,670473,,
1.15017E+12,675559,,
1.15023E+12,679842,21520928,1.15134E+12
1.15039E+12,670554,,
1.1504E+12,675853,,
